商务部如何加强对外贸企业融资支持？	a94755cfe30d3a08a651c3e6f4beede4,93014a6c2de93ba1ae2f865f3b9158d8,ec56d69432123c0887a0dae2fdff5fa8,a8961371d3b13981b168435c64205eac,69714ddb396c300fab30adfeb66cd4a6,f35401873b7536c4abf3a6471687c100,3df481eee1173b4e9d47f2431c157d26,df897868e6d038dda0bf1f7028a02c13,0ac897d675d731338ce9fc4ba3975147,a1e2b4e0e4ee338abece81e64c5c4dbd
平凉市红十字会捐赠物资的联系人和联系电话是什么？	4163c1b219fb3fbfae14ce71aa9332f6,fd07d46a2085313db54ec646707cdd9f,a3df5b4f803d3ab0a190e9b3d58fc3b9,1f70639bde9c3086b58586433aab8a59,3dac450581ca3d22a8f5ef9eda7c9a9c,3360b10e73773ed7a4b05e6031c17c8d,db4f457b019c33468edf632082b86bb5,a04765cffff233edbc1bda01ea46196b,a188800c7819387897f597405773a693,11bd762c96f33eb2a4cb81239100dd5e
为做好防疫工作，中国铁路南宁局集团有限公司有哪些举措？	3d20619f6a6c3e6686041195eb69c0c2,121ab862b02f398186a892788b800afe,912092e0bd6e3236b8b42d0b20ee5ea7,9f3ba95b34aa3930aa2052e2827c89a7,1c2a205ce50f3fe0a7e7b96ab6e1ff17,ec3141e68dfc3b3ba992d6a1ed382ce7,dd91458fc6833b4884f01a3bef6d4d79,5f3bef47046a3808a5cefc53e99510ac,cd617f4e0e83320583fb804dd98217a8,f124fb3fb2f03acb84b7f4d53303ee61
第一票获得免税待遇的进境防控物资通关后，上海海关做了哪些工作？	ca58bad1152530a391ba75a2ced0b032,6e6b31fb3ed135c49d7192cd614e5c8d,7a56ab1a89ab363b9343fd7facf5a63e,3447f3ca44173722a069c16f1024b7b9,c7f182693273398098ad8002996b3da6,bfff4a0a1579354fae61fce99dd6403b,1c25d72891413835a1acb60d59349cc5,7a5275fbcba5308d8415211280de429c,7bd6a70b6b563a77b095d73963e61801,6a04fd8b951e3b5295fb441c97c5bce0
海南推出的复工复产企业疫情防控综合保险保费如何计算？	15811ac7529d376382863185082afee3,33ddd81164f63d4cbba1603168a1a2d2,334f341d46b33e5bb7a2c271fbbc2736,49f98d06e05234c0933cfccca7683add,6091bdf0df593375833345625c4cca0c,b1c42a13b3213ec5bfe85f4365a99011,ffc2b9dea70e3ac59e5b33b9f9b247c6,b4317535961a33609a668b5ba7883784,b9e0d19466a43a42aa996a4b5f9bc0dc,331d706e6f8939a0b04146c5481098b5
目前甘肃省已经明确享受政策的第一批疫情防控重点保障企业有哪些？	fa9bdf7b82a838d5846448f7a9701ef5,cd82f969b8753a00baa702ffcacdc72f,6b4a48d0f8013e1c8eb0ee4154f615ad,b37b2029d5e83a2e981dcc19ee567c1c,aedb96f19e6f3adb827e8c1fb2385bd6,f3bdcc0013733fb7a6a7f37549bb5e62,dc1c9ef07ae6344ba83a3bff4d93b394,5e873d2efdb03279b969e5096868135c,8ed416e7ecf6335498eca78f8bc22679,e51b538cec8535f0a48234390c89f69c
贵州省2020年度全省城乡居民基本医疗保险集中征缴期延长到哪天？	b9e60ddd148e367a808c048fce1b9275,9c77aa7d306c354ab607f886ef9abff1,6ab7a830d3eb327ca8dc15b2cfac78d9,190f477584013a269e8c656aa5e994aa,182f6e63ca36312d8276a0ceb299a459,6f02c048d7de3feb8f45e0299452bf7c,dc1c9ef07ae6344ba83a3bff4d93b394,f6256ac2f3cf3f839be3f83c00b50738,e93a6c10ca023d46b2a45c94cbc92e01,03fdbae373e93c0c9e1ad4a6d905113f
安徽对疫情防控重点保障物资生产企业实行了哪些优惠税收政策？	8c024c8de57a30de9817919a07f72fe1,19c96505ce6538d6ae97254bd2a29518,a8e995a620a53d9fa7f6c0fc8b4fdd7a,65902261e56a35caa8c165e8c2bf0dda,d641019c3c4338db97769b0eb2cb84e9,5a843b979600355ea9a1b60557ed1567,acf185ee85cf34ed96349db455f89572,35128639cb3d3c598b44073ccc8ece66,8ceff7b2b20039dc92ca75ba1d36e026,4fe12c7bf4d538ab86ea1d51c23781a6
纳税人未能在规定期限内开具相关证明或申报出口退（免）税的怎么办？	1586b3efb9213e32813c1698828563a4,35faeaf74bb131159d495fa0ad5166e0,42318b0bc2473dcf83a0824b799a8f43,57343bd0d6c2397098c14e40bae0c466,e915004c5ad234aeba67ce41a8043059,7f1bf847d7de323cbb7608b568ae2997,f23eab3c4c6531469b8357b2d3930093,6726b1d783d03cf9a4bdcfde6d1db3f4,6e18ed55c85d310bb87fb96c106a782e,30e3335eaab8347aa7991bdd0b3caaed
江西省对承租国有资产类生产经营用房的企业，有啥优惠待遇？	bdaab30a1670358bb1b9f86380fd6c4e,accc0e5f2373361fb938e3ff2f7bceb2,33acb5d0d6d03b7492cbbc837cb8800a,762fdb59ef70306fb8c28171b429ef29,765085498fa83cccae6fb5f53884f5ea,1b8a6fa8686b3c6387ed2e27237d736d,3e849fb7eccb3dbe8bbb3216d97729f8,99fb400745943f609fad213404e1bfed,61b8674b3d183b5cb5ee302a79c1c44e,0e2eaf987823366a80c8a50b4e6cb6d7
贵阳市人民政府安排市级工业和信息化专项资金2000万元对哪些企业给予一定项目投资补助或贷款贴息？	053fba23858034afa63bfa6d384499d4,b8c4b9fc686d3f7c82065fa372d60448,0d5370b264ed3aad80b1550b42264f04,1236873312743abd9ca06007568fbe5a,7016fbeffdb437309dc10cd3cda6caff,f99066bea0173cd6ae5703e173af7321,298ffc83fe4c35579d7916e0619f7f72,5e95b343350937859b7daa073e0b0a4d,b0548e7d32aa345bbc6a37e1309492ee,c7bafd411d763a3aa0dcf8050ff15083
武汉市无接触方式投递措施何时解除？	99233b45c06839be9d0de2442ad850e0,b9d13e0f27783f8da6dc373d0a77bce3,e789a5f8482839e7aa98ef4dc910786f,554d64b9fae63e6aa47dfc2625c62c73,f8e76c9b7c323923b680dc9edc138c1f,4601be6ee22439bba93ad0bcc482c19a,11203e09323f36eab9c0ab14a192e83d,d64d3be10fe83075aaf761b041b6da7d,01c5ef5355dd3b9998a38ea55ac64728,b7e72a8455763d618ab0c512aa958606
税务局对参加疫情防治的医务人员取得的奖金如何征税？	19c96505ce6538d6ae97254bd2a29518,38545765c5c83a8b9c9ffce5de8a24c7,972d86f985ed33b2b4917420dd8102ea,ac13d3fb0cd13b4189cda28247df0cee,6126e97f36463430a2d6cbb8e5131857,3992e82ea59b3ccb9db052b931fe6b2e,b6852fa0aaf63127a353ee97d4ef786c,4e6ad8e628363a58870eafd5e099039c,023b23bbfccb388e996508fe668ab851,288fe901e8f837f1a4b047130f0c3c19
对参加疫情防控的医务人员，国家有哪些政策待遇？	57d60b209a69395e8e0db1f34a024c0d,763490fdc91e31738f21597a028986d8,a7cb341b63463a8688c631e8211160a1,1207253ea6443a289ff35ea397e4e7e5,5e09fad8206c382286e227db61176df7,20f62619c9cc387b8a3dd2f03e80f234,e14e6349e7583c1fbdc68973406bc4fa,045570b1bbf635feb489741de1665e2b,4ee157906ff23b0e963382e09a2a2a12,ef8c4886b7bb391290a4170a6f4e5a7e
辽宁国家紧急医学救援队“方舱医院”收治哪类病人？	c78e76b137c53133b56bedfda7a779bb,e697a3bf51ad37f8be1b0b4d70a8db6f,018120d7200132eab3c3566573ee52d3,83d23531da923719a00e7faf632cf404,2d3a7108770833c281d3abc517e1bd0b,0d134dfe566d34d8a51447728ca9c650,87674b0265a43341b9641fc4391c0731,d44afbc19f003bd486b523cb59213cd6,ecc05562ae7f382da2d3d558f1f157c8,47a96fbbb18b3bd08356f21eed710387
安徽省提出的“立足就地就近原则”是什么？	af2ebc2835a331a2a27e466dbbb6068f,e46f4cc65d1638e2929b630bb31875d1,b699c572bc1a38fca4e0c50cf243f199,d218ea1d8d57392d9b5745171ac5025e,ce8b4f0e4b113668bd47117cc85d40d2,a6421dc9556731d79e702c5698db4a98,8f99a0d95d8836ce9f08be9213a96923,37e6b875b2eb329f9512f81eb7269d9b,3f38b9905a653e75b56dd87350d7534e,b7ee14ef230b34cca53fc73038fd40b4
重庆因疫情因素停止生产经营的个体户如何申报税务？	623e8e7486fb3053b9e549b300de0d3c,38f345607a9531c78f0f516ad8e7ebc9,cefdb93f73393fc99724a4b4de925fb0,9ea74ae9df3535de9e219c0d556fddd1,7d9354bcc5ec387b8bdff83b04b87fc4,ca63702e9d2532059e983be08ef6938f,26b7ff16d5713533ac14d6c20273671d,19c96505ce6538d6ae97254bd2a29518,af50e590f7bb307da7a29d684811b64a,5c95103306273d66b8ed97b105355d43
内江市全市各级各类学校的开学时间如何安排？	0645b98440a73a2d8ab8250c3730ed95,425ca04c5b5736b2a5f33765295a6ac0,928bf231a15a3705a1da26676d471c9f,d97775f5440d337eaffa1e6ef88e0cfc,f3b16a373aec3d5c968945285d5f820b,2be91da5cea13f789c4f24227084019f,054a639985b033bdbb55d264dcee0011,606a76486c093e70b5d2efb2c60cb0bb,3129be6c3ac431068cc137a72ea248f5,da1b63c33c6938c0bd0d1bda5f8ecb63
自2020年2月起，全国对职工医保单位缴费部分实行减半征收的期限不超过多久？	11ed5eb8d9be3cf6906669bd70042b31,16e669a01aa93ef9b1bbec6210aa4088,d1ba259275ce3faab04b14b13a5f5eea,8311917ab2ef3ad3b00867dbb6e9400a,133166cc8e7e3da49608b4d767eeec4b,ea38e030a601341fb6495aa455de70d9,3f38b9905a653e75b56dd87350d7534e,cfa9a4d53ede32b1a3455d5f83436418,da911ccc7fa533a8b0a61bf1d56e3398,68fbe8c31157378882672580f57ea9d2
重庆市对公益捐赠有什么政策？	19c96505ce6538d6ae97254bd2a29518,e5e358c17265348185166e59ff7f66af,adaf630e874231b1b6d723a270accbc2,dad6e788d516312986c794133e9e4081,a4a8819e2060320b9f542a7755e394c2,8caca225031b3ad4aa00e6f77f1e4150,da35c1f922303304ac72d0890f91d7e0,26b7ff16d5713533ac14d6c20273671d,c460c7db1f4e361198be3fb0afcd74e2,9f602139ee983582853287005a12acd5
工信部对驻企特派员提出哪些要求？	6e7d5a978fef3ecca53077f85e99cf32,64df1986ac1838a898a4e5d825ca2829,ccc5129a465d312b9528b0b04aa4399e,4a89ee0cd0bf3f49be0ac6cb6e9a7f7e,606a580623373639a5a6833fcffd8a57,1497f8a1d19633ad8f4ed98726638deb,d0ce581810913571af1d471cc18664b8,9d90cd2f047b33b18bf121b77e9e6f64,36b0d733d88a3d55958602a876239291,bb112eccfd06307db2b6d2ef4f81956a
贵阳市受疫情影响的开发建设项目，有何缓缴政策？	0baa726737913ec4b00933b8120474bb,053fba23858034afa63bfa6d384499d4,b8c4b9fc686d3f7c82065fa372d60448,0fe65b9b380e31a38255039f9965b172,190f477584013a269e8c656aa5e994aa,83f1b5b7c84b3dd6a60cd11c2fa468df,7f8bcbdb67b234fa92429093506bf071,37f4d0c6c4fa314f8c062d887f7d1ff3,528bdebfcf1c39deb35f45cb80f999e6,f0b6e8dd3e1b3c17af9f25d98caa4607
疫情期间，国家脱贫攻坚中消费扶贫行动遵循什么原则？	184d9c9cfb383d9cab6d1c26e16d39a3,14076fadf8373e38831dfb6869d2446b,2258b2b3f4c33a6f858e5f1bc1285eaa,fff73cf3bdae3877b951c93e1c5094e7,3621a2ccdd5131f197798f56d2e79bbd,7c703ea229fe3134b9c46e84e6b111de,64cd36b6a36e3fdca3ad8f14940cca11,336fd3deb192375fb72b7c246831f7dd,6fa624c29ecf39b98f2e42c9b4ec32fb,7b834711dcce3bcb966e14efb0ff9e34
商务部办公厅《关于积极扩大进口应对新冠肺炎疫情有关工作的通知》要求？	c0b9677803d93f01b7775961bee9e37c,bf3cfea07c3737f597a3e2c695217c76,6794bd9a86e6342e952aa0bec160e1e7,009783e26fda3445b36c306a39066bea,c662cb27e75b33d29f1b1b74982be88b,f8e76c9b7c323923b680dc9edc138c1f,27434a1c309b3f4680d985ac3f78f331,627f721c192830cfbd16418758744c94,cb28e45460333deba1f9a1e206438e7d,f32e417ebfd73b77ac7de7417615197e
湖南省哪些人员需在“入湘车辆人员信息网上登记”？	fbab853df9343c3c8debba7141941124,df6f4ff19ab1397c8d875144dbf1b671,e70addd8ee503fe6aaaaf92ba2ef80a8,f6256ac2f3cf3f839be3f83c00b50738,555a9588c4e13aba8bb04050c441b260,9ddccecef6653a6a871afbcb11d9bc56,bc74e39f43ba33318f8c71aa2a88c87a,e768b751261531519bac564457c0e033,3834a7510c9c37198509ff4db223d2b9,743a307e735f3d6ab03c79afbc1fa5dc
内江市对受疫情影响导致生产经营困难的企业，住房公积方面有什么好政策？	298ffc83fe4c35579d7916e0619f7f72,11af77a09ba938bdb99526653f6e848b,f60b00e99b9430088df555583ad8e745,1b03c0ef59ac3fa796692597fdc77278,e9966e9a6973335eb4b08bbe252afbda,52ed17a13e3b34649f65a54bcffcb971,053fba23858034afa63bfa6d384499d4,19c96505ce6538d6ae97254bd2a29518,e9977a9922a73117a3002678aa1de46b,ffb9f2f17b1638469d8f0da74d8cd97b
宁国市对受疫情影响较大的交通运输等困难行业企业2020年度发生的亏损，最长结转年限延长多久？	faefbcae0f753284859ff5d717df82b8,9b4361a3d9d2391684e7e40fcc8910b4,0958e3ac6b3c3550bd7de2c6cbe3ebb4,3e43ee2122ed32968482f91ae282ae6a,74d7c6ebe24437ac99fb7eb41b3ba0a4,310aa045067e32a9bdb925ca76b9f372,106e7e512cf23c099d8ba4a340f2c9e8,55c5fe8bab3e377aa37d16dc3a6330ba,6dc57ea1f6ce380f83d245a72526737e,fe36e464a65231f4bbe8a5cb886a7b79
郑州市对于不便扫码的老人、儿童给予了什么建议？	c109b092c9353c30b762ba0c07b871fd,49ad9fe5e4663b2ea4618bbbde1eebfb,2be91da5cea13f789c4f24227084019f,315acd6e8a6b3c24b097d327a8e0ff5d,b11ff834b9083dd183f0438afe904cf4,2c2efffb1d433ba7836e1bb8628b6096,b3eb4f3019e93bc8b27b6287b91e2bfa,469d8970b67b37cabe4d532190b6fadd,10f98db2544b363dbc30066ad69f4cd4,4a329d4ecd733cac9daeb4c294fd37fd
公路职业资格处的联系方式是多少？	51e458ff33963de5934b60951cbfdc15,76520e82e6553aecb0f483f9c8468689,920c3723d665313882eeeed5968991d9,95baaf7d6cfd31a4a07d1296f8da8afb,0a9623129aa0375f90ac4bec06162e09,5e9cabecadc6304e943b8fc4786cd08c,2a50dbdd632a35d6b6faa905c89fda46,ac2f453da589389dae2eb273e21bb974,5714c80b1a2a318eafb86a08e81d5af0,66767467f51a32b4b0cc2e86d3f81356
人力资源社会保障部对于确需现场办理的业务怎样规定的？	84ebefb2a82f331c8abb605b401fd298,61139c86e65c3c6f8f8ecd765c238d5b,7b3558488161350597cfcc8ebdbb39a5,4786ceda28223b07a6b107e34ebf846d,ef90e814e48b31d8ba442f327f4eb58d,20f18320fa8233d7959aa825f2a5e9c0,4bc5177749ae310eac58d636d37bc3e6,ea6c296e02c43c5999e2f98fecc8c642,8f013010f6d733d4b31983107bfb19e3,dc80b95c351f32088d78f62770788e3d
为保障北京经济技术开发区疫情防控工作，团工委特发起了什么行动？	2ec70c304c6a3ddca4dbd717c3ae71fb,448c9768799e349293f55bd9eb6cb68d,c71cfb3bde8b3e69b7ee1b20ec21558c,425a43f107d13740bb52feb9ceca4c02,536ee93eb20d3ea2b238dad05e770083,7ac6f51d851330b68e330ee682ff7f41,49918dd7736334e7a4d19292935cf8dd,f39c335e65be3ed5a56dabdf9f563365,5909511aeaf23b508d50a8cf4cb37c6c,5f76489620993b4caa1a47e9f216ffdb
目前有多少家企业组织在疫情期间调用钉钉的网上办公产品？	55b9934c0c713b09b183fafaa63ceafa,200aa3f54015313186d9371263f264fe,9ec52ce4ac8738ae856f7454e9ad3fa0,dfd4d824eb6f34d0befdfca60bf6eea5,a11d55714dea3950b2b4ef27f78029aa,733d830f534b3448babf2abfe700f7a0,fb26d19359fd3816aa58df730a30955a,1aa82e60025e3413a7a7b18813d8004f,6b898e9449fe3a519a662d66b15e85f9,067e1858ecd139eebca2062cef2c9cfd
上海自贸区临港新片区的企业复工情况如何？	f6cb92eb4d943afcbdc5ffd5d3a176bb,5533327163673295ab78ece463db1d87,c6f382cb64923e0ab3dd45dc4c770b08,e37ee36e572632d5b0b7722d76411662,bffee351003c356eb0308d1ec00a98c4,c291dee70be032ac80d1a927a5c4c499,953e4651b6a43ab8adec4d92c1f37c6b,0f0e8723e561318d8060388025c4c7ca,5e75a6b9f35d3ed286d3942783f4f426,33b304a65b313a30a253cd91871a02d5
习近平总书记什么时间在北京市对做好社区防控工作作出了重要指示？	bf08d3bc415c30b1ba738886aa6faee7,91a09cd035a2382c9907cddc19ebc677,d394ebbb427e3ed2aa22760e73dde245,3c37c2192423373f8180110c444573e5,7042b6c6ee8933588727cae3aa7b0a6e,8b26104a2a83309cb00932392a7e296e,893db4e894fe37d7b584f3918d350c40,35f5ef180b3c33a2b52635fd35526f18,b358e33316a4324291952a5bdf98b29d,1c2a205ce50f3fe0a7e7b96ab6e1ff17
甘税发〔2020〕15号为抗疫一线医务人员提供哪些个性化纳税服务？	10e857c4c37a3c63852652ddcaa3460a,ddb7b412c1b2315ea1f073090f90857d,38545765c5c83a8b9c9ffce5de8a24c7,b6852fa0aaf63127a353ee97d4ef786c,dad6e788d516312986c794133e9e4081,da35c1f922303304ac72d0890f91d7e0,5aa9e5e30b323379a27b44bff41b6c2c,c2c01b9338ae323fb8e1ee406e0fef6c,d868fde6eb9e3aaf98736633338a4fa6,9f602139ee983582853287005a12acd5
潍坊市2020年2月20日暂停受理2020年2月份企业社会保险费的申报和缴纳业务，同时还暂停受理什么？	c52099c5839131aab0da02c6bb003f8e,660af8ed344136dba5d5cc31ab5b5527,4c40264c2a8432df89d6b5d81b8da354,98423cc27b7f34c0908a5b6b46efacb6,de09936d2e023fab9c056d2a16206497,6443ea58db9337cba052ed905d6889cd,ea192aca91e6364ba579bc29736ba465,a84887d1db92369fb3efb86f4c3b6b05,da9234438d8d3bebab34332dba50c0b7,40342d9802ca39f2a8600d8a62239c9a
南通市企业申请销售收入补贴有何要求？	c5aa62443f5e36edb965a3d6f42f1690,895f15923efd36d5a46ffd088f23d960,598e8dc554cf3840b48a1335ee079860,a8fa963627133341a7c873c10b903d22,528570f7453f37e19e8d11b91c1df33c,8c172c8ff5af317b91d371265dc946ca,32dd89c673903955ac20bdcc01e8fb81,3c0744d155b33bfa97c7329a47384170,79e8976a71a237288596b85728515995,effa2a4da79f3ce6918e7cc4d66fe77b
上海在“一网通办”新冠肺炎防控专栏接入多少服务事项？	902851584a273dab8694f951d2a75718,444278f3ba493d6d89d755f2c6a026aa,1b085390e7373c24b4cc3a0120956b9a,23baf8d17b0437c99c3d4f3f876c7a69,99ab0b82d45c31c9b68d2672fa7c6ec4,01d44edc05473e499b948c482dc9cf84,998080aa2c2431b2826a9258cd8a8028,83e5071217e93b1da81760b7f0412517,dcbd9ae53cac38759127f43f067c6b1a,9e9f36abbdf93e249d08667589104d52
财政部规定对什么人群免征个人所得税？	52bde519e70a3029a3cb09b764c08bf2,6126e97f36463430a2d6cbb8e5131857,27739569da43307a8c53f06381d17de1,f6434c8e6f213002956f09a5431a0d26,e765d995032e384e9f0e83bc89d4b713,288fe901e8f837f1a4b047130f0c3c19,bb18641edded32c88bc5698dce135f6d,ac13d3fb0cd13b4189cda28247df0cee,44c7a3521b0f33b4981cd690c38e048b,972d86f985ed33b2b4917420dd8102ea
广东省要求住房城乡建设部门充分利用什么手段精准做好招工宣传？	46790af151e13d4797ded714cb762b0a,2457ba1bbe9f3b0e8f9b6d43eecfd3c5,a2c1f26de0a2300090732af71888bc90,62091143cdec30a78a77574c55017651,96b4707fe92e3357b2d90e8f62ab0c4a,9e08386952e93964bc593638fc3ea1e6,e08631ef6a133b8ba77bc60eef85e4dc,875c844af3d9369dbd35e65235edb372,6912ccda992b3c0890e8d785d68cea49,bef12df0d5b434879f61d0c9665e5216
对不愿复工的职工该怎么办？	edd32ef700773c48a299ff4038f7442e,84ebefb2a82f331c8abb605b401fd298,67641c46021b3c84ae5e5dfa778f7854,ac1b58e254c339b09f7ed5777189e90e,f4a5b51d75363c25a7bf3e75d12efc3e,3686e620f242347abc83e7a45fd73dcc,bffee351003c356eb0308d1ec00a98c4,92718942d8cb32608c068432f1af5477,82f13ff8c15b3bf4909d302dce4b40d1,b9d13e0f27783f8da6dc373d0a77bce3
北京市中小学校和托幼机构开学后应做哪些防控工作？	6505365fc3da3c7e8a9fbd77bb9c889a,da1b63c33c6938c0bd0d1bda5f8ecb63,dd90a36564453c0aaf6504931e768068,76a885c8d31a3c52be37bad5bcd84b08,9014c37901b433b5ae08007e2545ac17,a6405f4e27f93d0cadf7da888046a15b,85b9bd9d00753321b7285cd59d2d2a6c,56f2968c631b3b0db6b77e36335043f8,6b7a1fb28e463d419ba00baa00ba306e,24724450d05234f7accd412e0e82c4d5
向武汉运送调拨猪肉的列车是哪趟？	1167d32cc43a318e8fea3084ae073af6,b3933c3d228733438106bb9e4dbffb3f,6c32a1e842c73c359527e2e06091a2c1,8a5dfbf325c13bfe9697687b5a63b697,b6e0ce8d6c1239bc9b43557224738727,6298cae2baa93dc78f11ad74b8d4d095,91dd91bccb8a3ba59c50cd8561ae40c4,b5c03f8ebce73c76b8b91f31c0b95f11,5ab094d83f0d308cbe92e7590fc04f20,1914eb3fb274340b8b60f4718f1f1600
甘肃省为全力做好全省疫情防控相关物资供应工作都做了什么？	6b4a48d0f8013e1c8eb0ee4154f615ad,cd82f969b8753a00baa702ffcacdc72f,aedb96f19e6f3adb827e8c1fb2385bd6,10e857c4c37a3c63852652ddcaa3460a,e51b538cec8535f0a48234390c89f69c,32120800db5234eda3e317957b259ad7,ddb7b412c1b2315ea1f073090f90857d,820254642a1c3f778becbf9a4b392a6e,61b41621677f396f8e366c041f4d8541,40b569e2cacf3515875f310f18ca7314
西藏税务局通过什么渠道发布信息？	408d3f6effe130bf85d7af70803216ae,59d2f396fde033df9df83a0d6a17a05b,f9c14a900d723ca7a31b6ff457955688,11b1dbead18e34a3a3d7251df8f8d401,3cc93357225834f490ad27089262f698,167b05609b4f333da88df93822b2e7ce,42b6b0eeac033d278a7ef4532a8ce9e9,93c5789f877137ada99783c882bf9dfa,6672e4e46275346fae583c82311d83e9,116c19ec502e3521a5b99fd1f92003fd
在疫情防控期间，新疆自治区药品监督管理局为谁开通绿色通道？	bc94e804290a3dc29dcd651c6add2211,c32989dee55037e380381c31b9e170c6,4be6c35e5d5b30f3affe5fdf7ac31901,6baa1469b36b3360bf37c245afe58a8f,a52659c2d34535b1b63726d3adc78953,7dbe93315637355fbbc6a88137fa7cb5,4c029a8b5a9f35818f06596e5399c647,43f78dd846283a0fb4595e89e4bb5ad7,7f957275b77933c295a7a672fba1f124,6c234c8560a53f7482bde9189f287459
辽宁对于公告发布前已经做过纳税申报的税费应如何调整？	fe972966ed2430a1b99fa2a19ba34707,49c641985f5f3074825aa0639336423c,5eda0f6d0d3231c193fd9956fb2e3cab,df0f6f1523793eb78eb92d1ec7d518f9,96b6081881af3fc5bea47044ef4509fd,6cf4628ffef130e1bbfe76eee0071c85,5152bd45c96c3b9a9a9b9bbc5d214f1f,e481d9ad8fee3d5ba048e074af8a584b,63d407e7d8c335c984d58f04d356497b,20bef84903ee3f17afa6d0ff38cf0572
乌鲁木齐甘泉堡经济技术开发区制定了什么文件以加大对中小微企业的支持力度？	536ee93eb20d3ea2b238dad05e770083,7bf612ced7ca34619b6ba45d4afadacd,448c9768799e349293f55bd9eb6cb68d,7ac6f51d851330b68e330ee682ff7f41,483762e1715237f6b98e317c4cae29be,b8c4b9fc686d3f7c82065fa372d60448,46edfe6ac78b386f830924acfc05f7cc,127be4d71b27321ea1b47d2b548dcac5,760bb6e4c9f139fc9a38c67e668b5411,41a57af361903104bdaf0abd48bfeff0
为支持服务外包企业复工生产,商务部要指导企业申请什么制度？	0b54a3e03d613cc28d85c619922faf40,d43325ba672a3cf68a83f3f1aee7427f,f633205cf18138d0997378564ccc91cb,ec56d69432123c0887a0dae2fdff5fa8,9332f4b119b23335ba78ebaee603b4c2,69714ddb396c300fab30adfeb66cd4a6,3df481eee1173b4e9d47f2431c157d26,f35401873b7536c4abf3a6471687c100,1c87b0eab2093e638a895cbf3bfbfd28,cb28e45460333deba1f9a1e206438e7d
新型冠状病毒疫情期间北京市为何决定延长部分小客车指标的使用期限？	acaf2964128a3d308243f25cd23e7318,c79d957cfd9a325a93d7c1ad3c16e072,0fe4ac7e161f32c7b2f68ef8536cd721,1ba18f69e9663f3f9dc625b5a7483b76,647f44941e9936319791a0231d362e45,06dfab7fa717387b957cb504486d6674,9065e2c122f23f6181d6d8b85f842278,82381e22eb593655883b2d0c4c4d7c2b,96579000a4983700ac31260614eaeef4,e6b12a40212f30f8a5f85a9b1aa1ac7f
财政部、税务总局公告2020年第9号对企业和个人通过公益性社会组织捐赠用于疫情的现金和物品如何计算税收？	ff5ea1522f9535f6b64830f8b032ae8d,26544f35615e32b49b7fdccbdf154aff,c5ef53813c94300687c3b02443a5d618,f633e36a54a03ef0a9a65d6233f23afb,212febaa86d431d1bccca2238216e8a6,7f96e38114723fd49070116527fe47a6,cfb13ba0300e3bcf81ab0c0dd2681e85,316cf5a129a238a48c6542b23b6156d7,ae38944429963c64a975db3bf52258f5,bb18641edded32c88bc5698dce135f6d
上海市嘉定区如何加大金融扶持力度？	10991c431ddd3ec88b916c50ab69fe85,a58d26f36da33efe82aeaf4298ea4db1,4fe53d8dbfc43b8682d215ae3bb50972,6abee21eff613bbba5fe6b04a47a7384,31542ab64a0d3889a2ce9d785d402935,bde472a41e49336d8a089b843cdf0a2d,a9f5479872a6354db24af23d561f6aea,16b129bc07653c0dbfff7b344a02802e,ae9c28be435b37628127a6044271b007,483e54177f7d383a80fa5232e4a54fa6
宁夏在学生返校上有什么规定？	56b0330c7fec3c35b6c6a0b507ee76d6,c2a0eabad3a33ecc9d9f57481fa5efc2,2be91da5cea13f789c4f24227084019f,d71815de819f3fa7a304785c12c66d40,b9d13e0f27783f8da6dc373d0a77bce3,cbd74ec228233ca5bc22ef4e51905668,f3b16a373aec3d5c968945285d5f820b,054a639985b033bdbb55d264dcee0011,e0333f55ee0835dc9b9095af8e432227,425ca04c5b5736b2a5f33765295a6ac0
救助机构对于生活无着的流浪乞讨人员的救助期限有什么要求？	c4796bd3fa27318ba5d6e723fdb958c1,fab5139b3e55354a910059d0f71292ee,39b6e70fbed833edab8a345f51594a2b,6ee2834ca18b385eaf98a7bd28801100,7b8cce67e7d43f90b675f10486d4bd00,a6a77ed84ae83495967998ebed4405da,e79f20a5052d3fa888efbdca2504ff7e,58c30f9bd71a3d378c8680772fab0312,a75b2af9c76533238db271d4a1aa32d5,51a2fa9d2bf932429f6fda37ba1e7ee6
北京市正常工作日办理结婚登记的流程是什么？	0dbcebbbc07e35a2a40571c74aa04e4d,1623a8757d853d6ba94e57e3efc4ed73,e8cbf8e66cb5357ca6c27a47c3211005,303a5432b8b73f108f04134391d83d37,f14d38f04dd23df0815118cb0d1f5242,ffd6c72ed8a63400bf07bb055f5599cf,feabf468be5233e79967f53e9c5529c8,90dff2a1d6d33365930d2ecffdd50ea6,500d4fdf8ccd3af0a74cea298177c244,ff7f8c247eff3bfdbb98528eb19cd6df
为了使企业申领稳岗返还更加安全、便捷、高效，人力资源社会保障部做了哪些工作？	b3a2371b26283ee19e491705032a2b17,ef0f01cac3ad35fea659ea5e7f98ac54,808422ce5dc7322691f933b25c11513c,612d4d7e71aa32f9b0bfa07f7835ee64,a48a704978433701b373d5d606066d02,c0df5e93c8ea37a7b6a6882ccce77e24,8d0120b7339b3927a53483f4af4bb8a5,23c88c7abec83db985dc3972e8b8e4aa,0e97455c4c79349dbc96983c639a96ab,8eeb4125134b3a6d87b0e9e1b6d42f4d
